session_id,session_title,session_description,room,floor,start_datetime,end_datetime,duration_hrs,multiday,pre_registration,byo_laptop,speakers,session_type,keywords,skill_level
2492,FOIA on the fly,"The promise of the Freedom of Information Act often falls short of expectations, and the process can be long and drawn-out. For a beat reporter, FOIA can be particularly daunting. This panel will provide concrete strategies for conceptualizing, drafting, filing and employing strategies to get records on deadline. It also will offer a realistic guide to filing and managing your FOIA requests, how to use FOIA when you're swamped or busy, how to strategize to get materials more quickly, and where to look for already-FOIA'd information that might be in the public domain.",Galerie 2,2nd,2020-03-07T09:00:00,2020-03-07T10:00:00,1.0,False,False,False,"James Grimaldi, The Wall Street Journal;Daniel Jeon, ;Katie LaGrone, ",Panel,open records,General interest
2494,Practical machine learning for investigations with fast.ai  (Saturday morning),"Get hands-on experience using this accessible, open-source Python library to classify images, text, and rows of data -- potentially saving you hours or days of work poring through the data. In the process, you'll also get a feel for the power -- and limits -- of machine learning. This session with John Keefe and Jeremy Merrill of the Quartz investigations team will introduce you to the concept of machine learning and several practical uses for it in your newsroom. Preregistration is required and seating is limited. Computers will be provided. Prerequisites: A Google (aka Gmail) account. Basic understanding of Python is recommended but not required.",Studio 4,2nd,2020-03-07T09:00:00,2020-03-07T12:30:00,3.5,False,True,False,"John Keefe, Quartz;Jeremy Merrill, Quartz",Hands-on,machine learning;python,Advanced
1036,Finding and using international data,"You find yourself having to find data in a country you've never dealt with before, or you'd like to explore the data available in your own country. Where do you even start? This panel will take you through a tried and tested path which will help unearth data in unfamiliar territory around the world. If you already have experience of this, come along and share.",Galerie 6,2nd,2020-03-07T10:15:00,2020-03-07T11:15:00,1.0,False,False,False,"Winny de Jong, NOS Nieuws;Louis Goddard, Global Witness;Giannina Segnini, Columbia University",Panel,international,General interest
1128,MySQL,Data often comes in large or relational tables that require a good database manager beyond what Excel can offer. MySQL is a free powerful and popular open-source tool and with it you can transform and analyze almost any data set. In this class we will introduce you to MySQL and how it works. This session is good for: People with some experience working with data in columns and rows and who are familiar with SQL,Studio 10,2nd,2020-03-07T10:15:00,2020-03-07T11:15:00,1.0,False,False,True,"Jennifer Peebles, Atlanta Journal-Constitution",Hands-on,data analysis;sql,Intermediate
2027,"Voter file data, from toplines to deep dives to breaches","Voter file data can be an important reporting tool, but the data is so fragmented it's difficult to find, standardize and aggregate. In addition, readers are often shocked that this level of data is available. We will discuss practical tips for when voter data is useful, how to find and process it, what it can't do, and how to report accurately and responsibly on voter data breaches, and leave lots of time for voter data questions!",Bissonet,3rd,2020-03-07T10:15:00,2020-03-07T11:15:00,1.0,False,False,False,"Carla Astudillo, Texas Tribune;Jessica Huseman, ProPublica;Caitlin Ostroff, The Wall Street Journal;Rachel Shorey, The New York Times",Panel,election & politics;election,General interest
2070,Exploring networks with graph databases,"As data journalists, we're used to using relational databases — data organised in rows and columns such as a spreadsheet or SQL — to do our analysis and find stories. Graph databases are incredibly powerful for finding connections and patterns within our databases that would be difficult if not impossible to spot using traditional software. This session will provide a hands-on introduction to graph database Neo4j, showing examples of its use for investigative journalism including the Panama Papers, and teach you how to build your own graph database, importing public datasets to see at a glance the networks involved. This session is good for: Beginners to graph databases.",Studio 6,2nd,2020-03-07T10:15:00,2020-03-07T11:15:00,1.0,False,False,False,"Leila Haddou, Independent journalist",Hands-on,data analysis;graph databases,Intermediate
2105,Dear diary: Best practices for keeping a data diary,"Data diaries are absolutely necessary and very hard to do right. They're an honest description of your steps and missteps, a way to recover from errors and a critical guide to self-learning. What formats do people use to keep track of their data, their queries, etc.?",Galerie 3,2nd,2020-03-07T10:15:00,2020-03-07T11:15:00,1.0,False,False,False,"Ally Jarmanning, WBUR;Emmanuel Martinez, The Markup;Ken Sweet, The Associated Press",Panel,work better,General interest
2175,QGIS 2: Analyzing geographic data,"Build on your existing knowledge of QGIS and learn how to filter and analyze geographic datasets, before familiarising yourself with labelling and exporting publication-ready maps using the print composer. This session is good for: Those who attended the QGIS I workshop or already know the basics of visualizing geographic data in QGIS.",Studio 8,2nd,2020-03-07T10:15:00,2020-03-07T11:15:00,1.0,False,False,False,"Christine Jeavans, BBC News",Hands-on,mapping;qgis,Intermediate
2209,Burner profiles: How to safely create social media profiles for your investigations,"Journalists will walk way from our session understanding how to securely lock-down their social media profiles. This hands-on cybersecurity training provides the practical tools to add an extra layer of security for anyone using social media for their online investigations. From war reporters to business reporters — and anyone worried about the potential of doxxing — our session will teach journalists to use VPNs, multifactor authentication and simple social engineering to protect their identities while operating online, and in the process, protect the identities of their families and friends.",Acadia,3rd,2020-03-07T10:15:00,2020-03-07T11:15:00,1.0,False,False,False,"Steve Trush, Center for Long-Term Cybersecurity;Christi Warren, University of California Berkeley",Demo,security,General interest
2212,Unpacking AI’s influence in society,"From shopping to dating, many companies are already using AI technology to shape our everyday life. But what about our most trusted community institutions? This panel will unpack how AI is being deployed and adapted by our institutions from police to courts to news outlets and more.",Galerie 2,2nd,2020-03-07T10:15:00,2020-03-07T11:15:00,1.0,False,False,False,"Nicholas Diakopoulos, Northwestern University;Karen Hao, MIT Technology Review;Melissa Hellmann, The Seattle Times;Andrea Hickerson, University of South Carolina",Panel,artificial intelligence,Advanced
2237,Introducing and implementing security protocols in your newsroom,"Opening secure communication channels is a great way to establish trust and offer confidentially to sources. But setting up secure tip lines costs time and money, and it can be a challenge if you have limited resources. This will be a space to talk about different ways to include security measures in your reporting process, whether you're a local reporter, student journalist, freelancer, etc. No digital security experience required! We'll discuss the different tools available (e.g. encrypted messaging apps), resources you can start with, what protocols you can set up if you and/or your newsroom have a limited budget, and common security challenges. Let's brainstorm ideas and help you find solutions that work best for you and/or your newsroom!",Galerie 4,2nd,2020-03-07T10:15:00,2020-03-07T11:15:00,1.0,False,False,False,"Phi Do, Los Angeles Times",Commons,security,
1061,Building and telling a bulletproof data story,"Whether you’re the lone data-cruncher in your organization or the manager of a big-time newsroom, we’re going to share techniques everyone can use to ensure they’ve got bulletproof data. We will first go over questions everyone should ask to avoid dangerous mistakes and assumptions, and then give tips on how to incorporate that data into a compelling story.",Galerie 3,2nd,2020-03-07T11:30:00,2020-03-07T12:30:00,1.0,False,False,False,"Helena Bengtsson, Sveriges Television;Matt Dempsey, Houston Chronicle;Kimbriell Kelly, Los Angeles Times",Panel,bulletproofing,General interest
1221,Reasoning for data visualization,"Visualization is often taught as a set of rules that are set in stone — ""pie charts are dumb!"", ""make all your graphs start at 0!"", ""increase data-ink ratio!"" — but what if those rules have shaky foundations, being based just on the very personal aesthetic preferences of a handful of influential authors? This talk suggests that visualization is more similar to writing that we think: It's constrained by the limitations of the human brain but, beyond that, it's as flexible as written language, if not more. Instead of thinking of rules, then, visualization designers should learn how to make justified and informed decisions instead.",Bissonet,3rd,2020-03-07T11:30:00,2020-03-07T12:30:00,1.0,False,False,False,"Alberto Cairo, University of Miami",Panel,data viz & design,General interest
2113,Text mining in R with tidytext,"Do you want to analyze the themes, sentiment, and complexity of every State of the Union address, or analyze @realDonaldTrump's use of Twitter? This session will introduce you to the tools needed to tackle these and other challenges in text analysis in R, using the tidytext package. This session is good for: People familiar with the basics of R.",Studio 6,2nd,2020-03-07T11:30:00,2020-03-07T12:30:00,1.0,False,False,False,"Peter Aldhous, BuzzFeed News",Hands-on,data analysis;r,Advanced
2247,Beyond formulas: A statistical world view,Details coming soon!,Galerie 6,2nd,2020-03-07T11:30:00,2020-03-07T12:30:00,1.0,False,False,False,"James Cochran, The University of Alabama;Sarah Cohen, Arizona State University",Panel,statistics,Advanced
2268,Making graphics with R (repeat),Numbers tell stories. Charts and maps bring those stories alive. We’ll use R and some of its libraries to find and visualize stories in census data about New Orleans and Louisiana. This class is best for: People who are comfortable with Excel and looking for something more powerful; beginner knowledge of R is good but not required.,Studio 8,2nd,2020-03-07T11:30:00,2020-03-07T12:30:00,1.0,False,False,False,"Ronald Campbell, NBC Owned Television Stations",Hands-on,data viz & design;r,Advanced
2380,Art of the interview,"Learn proven strategies for managing the investigative interview, with tips on preparation, approaching difficult subjects and keeping the conversation on track.",Galerie 2,2nd,2020-03-07T11:30:00,2020-03-07T12:30:00,1.0,False,False,False,"Lauren McGaughy, The Dallas Morning News;Tisha Thompson, ESPN;Lee Zurik, WVUE-TV",Panel,interviewing,General interest
2400,Finding data for local investigations,Details coming soon!,Acadia,3rd,2020-03-07T11:30:00,2020-03-07T12:30:00,1.0,False,False,False,"Tyler Dukes, WRAL News;John Harden, Washington Post;Jenifer McKim, New England Center for Investigative Reporting;Lylla Younes, ProPublica",Panel,story ideas,General interest
2457,"Master your data with Power Query for Excel and Power BI <NEW SUGGESTED TITLE: Consolidate, shape, and re-use web data from thousands of individual sites with Microsoft Excel – no code required!>","Power Query is Microsoft’s data connectivity and data preparation technology that lets you seamlessly access data stored in hundreds of sources and reshape it to fit your needs – all with an easy to use, engaging, no-code experience. During this one-hour session we will run through examples, including the basics to get you going as well as more powerful features such as combining hundreds of data sources like web pages and public data sources. This session is good for: Anyone with basic spreadsheet skills.",Studio 10,2nd,2020-03-07T11:30:00,2020-03-07T12:30:00,1.0,False,False,True,"David Monroy, Microsoft",Hands-on,data wrangling;power bi,Beginner
2459,Using the Public Accountability Project to boost your reporting,"The Accountability Project from The Investigative Reporting Workshop lets you search more than half a billion records from federal, state and local government data. We'll give you a tour of the site, show you the latest features and send you home with data you can turn into stories.",Galerie 4,2nd,2020-03-07T11:30:00,2020-03-07T12:30:00,1.0,False,False,False,"Jacob Fenton, PublicAccountability.org;Jennifer LaFleur, Investigative Reporting Workshop",Commons,,
1001,Interactive data viz with D3,"Bring your data to life with elegant and intelligent visualizations with the D3 JavaScript library. We'll start with some Scalable Vector Graphics (SVG) basics and learn what makes the D3 library so powerful, then use real-world datasets to build your first D3 chart. We will build on D3 basics by exploring more complex chart forms, covering functions for fetching and manipulating data, and introducing transitions and interaction. We will write working code together, break down how some of our favorite examples of D3 charts work and practice reading documentation so you can gain expertise on your own. Preregistration is required and seating is limited. Laptops will be provided for the training. Workshop prerequisites: Attendees should have some knowledge of HTML/CSS and JavaScript. Previous D3 experience is not required.",Studio 9,2nd,2020-03-07T14:15:00,2020-03-07T17:45:00,3.5,False,True,False,"Darla Cameron, Texas Tribune;John Muyskens, The Washington Post",Hands-on,data viz & design;d3,Intermediate
1018,Master class: Interviewing,"Learn how to master the interview to hold your sources accountable. This workshop will move from getting the interview, to conducting the interview, to capitalizing on the interview when it’s time to write. This master class by investigative reporters Monica Rhor and Audra Burch is designed to teach you: * how — and when — to land a tough interview * how to prepare before an interview and also adapt on the spot * the power of silence * the power of sincerity * interviewing people who have been hurt, and interviewing the people who hurt them",Galerie 5,2nd,2020-03-07T14:15:00,2020-03-07T17:45:00,3.5,False,False,False,"Audra Burch, The New York Times;Monica Rhor, Houston Chronicle",Master Class,writing & storytelling,General interest
1051,Research gumbo: Redux,Williams and Gray engineer a stew out of the latest in public records research and advanced search techniques.,Galerie 6,2nd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,False,"Barbara Gray, Craig Newmark Graduate School of Journalism, CUNY;Margot Williams, The Intercept",Panel,research,General interest
1071,Excel: Importing data,Don't give up if your data isn't presented in a neat Excel file. This session will teach you how to clean and format data to get it into Excel. We will look at how to import text files and get a table on a web page into Excel. This session is good for: Anyone comfortable working in Excel.,Studio 8,2nd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,False,"Jeff Kelly Lowenstein, Grand Valley State University",Hands-on,data wrangling;excel,Beginner
1078,SQL 1: Exploring data (repeat),"Learning to manipulate data is a bit like learning a new language. Actually, it is a language, called Structured Query Language (SQL). This session is an introduction to using SQL to zero in on your data by viewing slices and chunks of it and putting it into a useful order so you can spot the stuff you need to get started toward a story. We'll use DB Browser for SQLite, a free database manager. This session is good for: People with some experience working with data in columns and rows, in spreadsheets or database managers.",Studio 10,2nd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,True,"Emmanuel Martinez, The Markup",Hands-on,data analysis;sql,Intermediate
1086,R 1: Intro to R and RStudio (repeat),"Jump into statistics with R, the powerful open-source programming language. In this class we’ll cover R fundamentals and learn our way around the RStudio interface for using R. This session is good for: People with a basic understanding of code who are ready to go beyond Excel.",Studio 2,2nd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,False,"Ryan Thornburg, UNC-Chapel Hill",Hands-on,data analysis;r,Intermediate
2030,Practical machine learning for investigations with fast.ai  (Saturday afternoon),"Get hands-on experience using this accessible, open-source Python library to classify images, text, and rows of data -- potentially saving you hours or days of work poring through the data. In the process, you'll also get a feel for the power -- and limits -- of machine learning. This session with John Keefe and Jeremy Merrill of the Quartz investigations team will introduce you to the concept of machine learning and several practical uses for it in your newsroom. Preregistration is required and seating is limited. You must bring your own laptop (no tablets) to this training. Prerequisites: A Google (aka Gmail) account. Basic understanding of Python is recommended but not required.",Studio 1,2nd,2020-03-07T14:15:00,2020-03-07T17:45:00,3.5,False,True,True,"John Keefe, Quartz;Jeremy Merrill, Quartz",Hands-on,machine learning;python,Advanced
2083,Using csvkit to wrangle data without Excel,"Ever had data too large to open in Excel? Or need to quickly join or merge datasets without the benefit of a database? We will show you how to harness the awesome power of csvkit to wrangle large datasets on the command line. It's easy to use, fast and powerful. It's a must in every data journalist's toolbox. This session is good for: People who want a solution for working with multiple CSV files without having to open Excel or to join or merge files without a database.",Studio 6,2nd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,False,"Christian McDonald, University of Texas at Austin",Hands-on,data wrangling;command line,Intermediate
2166,Tracking 2020 digital ads: Learn the secrets of new political ad databases,"In summer 2018, Facebook, Google and Twitter created new political ad archives to help the public and the press track political ads on their platforms, bringing more transparency to the sponsors of digital ads. These databases and data sets are not widely known or widely utilized, but they can be used for stories about candidates and dark money groups. Here’s what you need to know about these new political ad databases.",Galerie 2,2nd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,False,"Laura Edelson, New York University;Erika Franklin Fowler, Wesleyan Media Project;Sheila Krumholz, Center for Responsive Politics;Nancy Watzman, Lynx LLC",Demo,election & politics;election,General interest
2254,The life of a data story: Going from data to narrative,"Learn tactics for writing the data-laden investigation — from using best cases to illuminate your findings to organizing story elements into a compelling narrative and not a starchy data-dump. We’ll walk through common problems, examples of well-crafted tops and best practices for structuring stories with emotional heft.",Acadia,3rd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,False,"Ariana Giorgi, The Dallas Morning News;Anita Hassan, NBC News;Brooke Williams, Boston University",Panel,writing & storytelling,General interest
2285,Being scrappy: Doing data journalism as a team of one,"How can solo journalists pull off ambitious data projects without the resources of a newsroom team? In this session, two journalists dive into their data world to offer support and ideas for real stories you can turn, organizational tips, and how/where to dig in order to successfully produce impactful pieces.",Galerie 4,2nd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,False,"Samah Assad, CBS Chicago/WBBM;Carolyn Thompson, Independent journalist",Commons,work better,General interest
2395,Finding the story in property records,"“Who owns what” is a classic reporting problem with a broad range of applications, whether you’re breaking news or during investigative work. In this workshop, we’d go over common types of property records that are likely kept by your local, county, and state governments—including corporation filings that are useful for peeking behind pesky LLCs. We’ll also point out a few common issues with this type of data (assessors and recorders usually don’t share data!), pose general solutions to them (both with and without knowledge of coding languages), and walk through a sample scraper.",Bissonet,3rd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,False,"Haru Coryne, ProPublica Illinois",Demo,local government,General interest
2463,Career roundtable: Making big moves,Details coming soon!,Galerie 3,2nd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,False,"Caitlin Ostroff, The Wall Street Journal;Brian Rosenthal, The New York Times;Brandon Stahl, KARE 11;Cheryl W. Thompson, National Public Radio",Panel,career,General interest
2501,Excel tricks you've never used (repeat),"Excel has so many tips, tricks and time-saving tools you might not know about, even if you're a whiz at CONCATENATE functions and PivotTables. You should pick up a few new tricks in this fast-paced and fun session. This session is best for: Those with intermediate knowledge of spreadsheets.",Studio 4,2nd,2020-03-07T14:15:00,2020-03-07T15:15:00,1.0,False,False,False,"Denise Malan, IRE & NICAR",Hands-on,,
1072,Excel CARwash: Cleaning dirty data,"Dirty data lurk everywhere. We'll walk through some integrity checks to help diagnose problems with your data and learn how to deal with some of the most common problems, including standardizing misspelled names. This session is good for: People with some experience working with data in columns and rows, in spreadsheets or database managers.",Studio 8,2nd,2020-03-07T15:30:00,2020-03-07T16:30:00,1.0,False,False,False,"Jennifer Smith Richards, Chicago Tribune",Hands-on,data cleaning;excel,Beginner
1079,SQL 2: Grouping and summing data (repeat),"If you know how to write a basic SELECT statement in SQL but are looking to make calculations, then this is the session for you. Learn to count how many times certain records appear in a database, and sum totals across records. These skills can come in handy whether you're covering campaign finance or boating licenses. We'll use SQLite and DB Browser, a free database manager. This session is good for: People who took “SQL 1: Exploring data” or are familiar with “SELECT” and “WHERE” statements in SQL.",Studio 10,2nd,2020-03-07T15:30:00,2020-03-07T16:30:00,1.0,False,False,True,"Pam Dempsey, Midwest Center for Investigative Reporting",Hands-on,data analysis;sql,Intermediate
1087,R 2: Data analysis and plotting (repeat),"We'll use the tidyverse packages dplyr and ggplot2, learning how to sort, filter, group, summarize, join, and visualize to identify trends in your data. If you want to combine SQL-like analysis and charting in a single pipeline, this session is for you. This session is good for: People who have worked with data operations in SQL or Excel and would like to do the same in R.",Studio 2,2nd,2020-03-07T15:30:00,2020-03-07T16:30:00,1.0,False,False,False,"Meghan Hoyer, The Associated Press",Hands-on,data analysis;r,Intermediate
2171,How to build a live data-driven application that never crashes,"One of the hardest parts about building a live data-driven application is building one that both responds to new data quickly and doesn't crash under the load of traffic. In this session, you will learn how to build resilient services that make traffic no longer a concern. This session is good for: People with experience deploying web applications.",Studio 6,2nd,2020-03-07T15:30:00,2020-03-07T16:30:00,1.0,False,False,False,"Tyler Fisher, News Catalyst",Hands-on,programming,Advanced
2222,How to make data findings come to life on radio,"It's always been tricky to make data findings come to life on radio. Radio producers appreciate the role of data in investigative findings, but often producers and data reporters have to come up with creative and innovative solutions. This session will take the audience through some successful award-winning examples and unpack the different kinds of datasets that can lend themselves to the different strategies whether it is programmatic data sonification, creative use of narration or using a live church choir.",Galerie 6,2nd,2020-03-07T15:30:00,2020-03-07T16:30:00,1.0,False,False,False,"Robert Benincasa, National Public Radio;Michael Corey, The Star Tribune;Jenifer McKim, New England Center for Investigative Reporting;Sinduja Rangarajan, Mother Jones",Panel,audio,Intermediate
2402,Digital security hygiene and threat modeling for journalists,Details coming soon!,Bissonet,3rd,2020-03-07T15:30:00,2020-03-07T16:30:00,1.0,False,False,False,"Kristen Kozinski, The New York Times;Mike Tigas, ProPublica",Panel,security,Advanced
2437,"Leading the data team, or how to get the best from your newsroom’s brightest people",This panel will discuss the non-technical side of data team management and share ideas for handling some of the thornier issues most teams face. How to work with other teams in the newsroom. Avoiding the dreaded “service desk” mentality. Creating a supportive environment for learning while also holding folks accountable for the work they do. How to manage team members who are more technically skilled than you are.,Galerie 2,2nd,2020-03-07T15:30:00,2020-03-07T16:30:00,1.0,False,False,False,"Ken Foskett, The Atlanta Journal-Constitution;Troy Thibodeaux, The Associated Press",Panel,management,General interest
2450,How to squeeze court records to get the most juice,"Whether you're on a beat, on an investigative team or at a research desk, court records are a resource you can't ignore. They are as valuable as they are difficult to access and analyze en masse. In this panel we'll talk about our myriad experiences getting these tricky troves to bear fruit for stories, as well as tips for finding and using them.",Acadia,3rd,2020-03-07T15:30:00,2020-03-07T16:30:00,1.0,False,False,False,"Jaimi Dowdell, Reuters;Elizabeth Lucas, Kaiser Health News;Brett Murphy, USA TODAY",Panel,open records,General interest
2460,Census Reporting 2.0,"With the decennial census approaching, the Census Reporter team is thinking again about making tools to help journalists use Census data. We want to hear from journalists of all experience levels about what they want to do with Census data, especially decennial and American Community Survey. We don’t have funding right now, but we’re hoping that you all can help us paint an irresistible picture of a system that could be built, and use it to help build the support we need to make it happen. This will be a structured session designed to capture “step,” “stretch,” and “leap” improvements to the experience of finding and making sense of Census data.",Galerie 4,2nd,2020-03-07T15:30:00,2020-03-07T16:30:00,1.0,False,False,False,"Joe Germuska, Northwestern University Knight Lab",Commons,,
2476,Finding the story: Campaign finance in SQL,"Learn how to decipher federal campaign finance filings, how to find stories and how to navigate the limitations of the data. This session is good for: People who are comfortable with SQL, but no specific campaign finance knowledge is required.",Studio 4,2nd,2020-03-07T15:30:00,2020-03-07T16:30:00,1.0,False,False,False,"Charles Minshew, IRE & NICAR",Hands-on,election & politics;excel,Intermediate
1073,Excel: Using string functions to manipulate data,Maybe you converted a PDF or imported a table into Excel -- or maybe an agency gave you a poorly formatted file. You can use string functions to reformat your data and get your spreadsheets working for you. This session is good for: Anyone comfortable with using formulas in Excel.,Studio 8,2nd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,False,"Chris Canipe, Reuters",Hands-on,data cleaning;excel,Beginner
1080,SQL 3: Joining tables (repeat),"Learn how to join tables, matching information from one file to another. We'll use SQLite and DB Browser, a free database manager. This session is good for: People who are familiar with counting, summing or “GROUP BY” in SQL and want to add another tool to their SQL skill set.",Studio 10,2nd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,True,,Hands-on,data analysis;sql,Intermediate
1088,R 3: Gathering and cleaning data (repeat),"Learn how to use R to scrape data from web pages, access APIs and transform the results into usable data. This session will also focus on how to clean and structure the data you've gathered in preparation for analysis using tidyverse packages. This session is good for: People who have used R and have a basic understanding of how to retrieve data from APIs.",Studio 2,2nd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,False,"Sean Mussenden, University of Maryland",Hands-on,data cleaning;r,Advanced
1216,Exploratory data viz: A tool for collaborative data reporting,"As data reporters, we can find that our skills are in demand across the newsroom, making it essential that we are able to collaborate effectively with more traditional beat reporters. We may find ourselves working with a non-data reporter who needs to be able to explore a large dataset herself, securely and on deadline. This workshop will present a selection of Python-based methods for producing exploratory visualizations at speed from medium- to large-sized and geographic datasets. This session uses web-based tools such as Colaboratory and Vega Editor, and no coding experience is required (though Google and GitHub accounts are required to be able to follow the tutorial).",Studio 4,2nd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,False,"David Blood, Financial Times",Hands-on,data viz & design;python,Advanced
1223,Work-life balance,Details coming soon!,Acadia,3rd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,False,"Brittany Mayes, The Washington Post",Panel,work better,General interest
2150,Bringing data journalism to your student newsroom,"Numbers, numbers, numbers. Many journalists and journalism educators run from numbers and data because the words are scary without an understanding of real-world applications. Some, such as Loyola University, have had success making data come alive for their students by partnering with InvestigateTV on projects so students can relate to the numbers and see how data is used professionally. Panelists will discuss their projects and give ideas for finding partners so you can do the same whether you are a student, an educator looking to enhance classroom learning or a professional eager for data help.",Galerie 4,2nd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,False,"Laura Jayne, Loyola University New Orleans;Taylor Johnston, Ohio University;Abigail Mercer, Daytona Beach News-Journal;Yue Stella Yu, Independent journalist",Commons,education,Beginner
2218,News automation is booming: How newsrooms are embracing automation,"Join us to discuss how automation is changing newsrooms and journalism roles. Some newsrooms are vanguards for automating parts of news production, from information gathering and storytelling to data-driven tools that help journalists to do their jobs. Our panelists will share insights about how the industry has adopted automation techniques. Where are these tools heading next? What could other newsrooms learn from their experience? Also, what kind of new skills do journalists need when newsrooms embrace this kind of technology?",Galerie 6,2nd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,False,"Nicholas Diakopoulos, Northwestern University;Tiff Fehr, The New York Times;Casey Miller, Los Angeles Times;Brad Skillman, Bloomberg News",Panel,writing & storytelling,Advanced
2399,Using IRS nonprofit data and decoding 990s,"Learn how to use nonprofit data from the IRS, including how to read a 990. This session will cover how to read key parts of the 990 for news and research purposes, how to use some of the IRS’ own data files to learn more about how nonprofits in your state rank (including the filing extracts file, which contains a wealth of information and many people don’t know about), and how to use Nonprofit Explorer’s new full-text search.",Bissonet,3rd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,False,"Andrea Fuller, The Wall Street Journal;Ken Schwencke, ProPublica",Demo,nonprofits,Beginner
2405,Collaborate tool,"Learn about open-source tools for making data projects involving multiple teams or newsrooms easier. ProPublica's Collaborate tool can help organize, sort, assign, label and redact data sets, either within a newsroom or between organizations.",Galerie 2,2nd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,False,"Rachel Glickhouse, ProPublica",Demo,tools,General interest
2410,Community-powered data collection: Enlisting your audience to help power investigations,"This panel will walk through key considerations in doing “community-powered” data journalism, in which the public is enlisted to build tools, collect data, share records or dig through documents. We will look at large and small scale projects with big impact.",Galerie 3,2nd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,False,"Ally Levine, Reuters;Deborah Nelson, University of Maryland Philip Merrill College of Journalism;Krishnan Vasudevan, Philip Merrill College of Journalism, University of Maryland, College Park",Panel,story ideas,Intermediate
2475,Geocoding using programming,"Sometimes, you need more firepower than what you can get using online geocoding tools. This session will show you how to access a geocoding API to retrieve location data using the Python programming language. This session is good for people whose geocoding needs have outgrown point-and-click tools and who have basic experience writing Python.",Studio 6,2nd,2020-03-07T16:45:00,2020-03-07T17:45:00,1.0,False,False,False,"Joe Fox, The Washington Post",Hands-on,mapping;python,Intermediate
2499,Closing reception,"Head to the New Orleans Audubon Aquarium of the Americas for a closing reception hosted by The Times-Picayune and The Advocate. Enjoy the aquarium while networking with fellow attendees. Light hors d’ oeuvres will be served, and each conference attendee will receive one drink ticket for a soft drink, beer, wine, call liquor or water. Audubon Aquarium of the Americas is located at 1 Canal Street, New Orleans, approximately 0.4 miles from the New Orleans Marriott.",New Orleans Audubon Aquarium of the Americas,,2020-03-07T18:30:00,2020-03-07T19:30:00,1.0,False,False,False,,Special,aquarium,
1092,JavaScript 2: Hello D3! (repeat),"We’ll cover the basics of getting started with D3, even if you’ve never used it before. Then we’ll take use some real data to create a few basic charts. This session is good for: People with a basic grasp of JavaScript syntax.",Studio 3,2nd,2020-03-08T09:00:00,2020-03-08T10:00:00,1.0,False,False,False,"Ellis Simani, ProPublica",Hands-on,data viz & design;javascript,Intermediate
1097,Stats 1: An introduction (repeat),"Statisticians need to really understand their data (and so do you!) before they begin running analyses. As a result, stats software like RStudio has many powerful tools to summarize your data. You're going to love them. We'll take a look at the structure of data in RStudio, do data transformations and run some basic statistical tests. This session is good for: People who have familiarity with Excel and some database software. We've got a *lot* of ground to cover in this hour.",Studio 2,2nd,2020-03-08T09:00:00,2020-03-08T10:00:00,1.0,False,False,False,"Sara Stoudt, University of California Berkeley",Hands-on,statistics;r,Intermediate
1102,Python 1: The fundamentals (repeat),An introduction to the Python programming language for absolute beginners. This session will cover the fundamentals and basic syntax to prepare you for more advanced classes. This session is good for: People who are comfortable working with data in spreadsheets or database managers and want to make the leap to programming.,Studio 6,2nd,2020-03-08T09:00:00,2020-03-08T10:00:00,1.0,False,False,False,"Mindy McAdams, University of Florida",Hands-on,programming;python,Intermediate
1114,PDF 1: Using free online tools (repeat),This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked through tackling common challenges encountered with tricky PDF documents. This session is good for: People who are unfamiliar with PDF-to-text tools or would like to learn how these tools can be used for extracting difficult text from images embedded in a PDF document.,Studio 7,2nd,2020-03-08T09:00:00,2020-03-08T10:00:00,1.0,False,False,False,"Adelaide Chen, Orlando Sentinel",Hands-on,pdfs,Beginner
